"","TCGA.A2.A04P.01","TCGA.A2.A04Q.01","TCGA.A2.A04T.01","TCGA.A2.A04V.01","TCGA.A2.A04X.01","TCGA.A2.A04Y.01","TCGA.A2.A0CM.01","TCGA.A2.A0CP.01","TCGA.A2.A0CQ.01","TCGA.A2.A0CU.01","TCGA.A2.A0CY.01","TCGA.A2.A0CZ.01","TCGA.A2.A0D0.01","TCGA.A2.A0D1.01","TCGA.A2.A0D2.01","TCGA.A2.A0D4.01","TCGA.A2.A0EM.01","TCGA.A2.A0EO.01","TCGA.A2.A0EQ.01","TCGA.A2.A0ER.01","TCGA.A2.A0ET.01","TCGA.A2.A0EV.01","TCGA.A2.A0EX.01","TCGA.A2.A0EY.01","TCGA.A7.A0CD.01","TCGA.A7.A0CE.01","TCGA.A7.A0CG.01","TCGA.A7.A0CH.01","TCGA.A7.A0CJ.01","TCGA.A8.A06N.01","TCGA.A8.A06O.01","TCGA.A8.A06P.01","TCGA.A8.A06Q.01","TCGA.A8.A06T.01","TCGA.A8.A06U.01","TCGA.A8.A06Y.01","TCGA.A8.A06Z.01","TCGA.A8.A076.01","TCGA.A8.A079.01","TCGA.A8.A07B.01","TCGA.A8.A07C.01","TCGA.A8.A07E.01","TCGA.A8.A07F.01","TCGA.A8.A07G.01","TCGA.A8.A07J.01","TCGA.A8.A07L.01","TCGA.A8.A07O.01","TCGA.A8.A07P.01","TCGA.A8.A07R.01","TCGA.A8.A07S.01","TCGA.A8.A07U.01","TCGA.A8.A07W.01","TCGA.A8.A081.01","TCGA.A8.A082.01","TCGA.A8.A084.01","TCGA.A8.A085.01","TCGA.A8.A086.01","TCGA.A8.A08B.01","TCGA.A8.A08I.01","TCGA.A8.A08J.01","TCGA.A8.A08L.01","TCGA.A8.A08R.01","TCGA.A8.A08S.01","TCGA.A8.A08T.01","TCGA.A8.A08X.01","TCGA.A8.A090.01","TCGA.A8.A091.01","TCGA.A8.A092.01","TCGA.A8.A093.01","TCGA.A8.A094.01","TCGA.A8.A095.01","TCGA.A8.A097.01","TCGA.A8.A09A.01","TCGA.A8.A09B.01","TCGA.A8.A09C.01","TCGA.A8.A09D.01","TCGA.A8.A09G.01","TCGA.A8.A09I.01","TCGA.A8.A09K.01","TCGA.A8.A09N.01","TCGA.A8.A09Q.01","TCGA.A8.A09R.01","TCGA.A8.A09X.01","TCGA.A8.A0A1.01","TCGA.A8.A0A2.01","TCGA.A8.A0A4.01","TCGA.A8.A0A7.01","TCGA.A8.A0A9.01","TCGA.A8.A0AB.01","TCGA.AN.A041.01","TCGA.AN.A046.01","TCGA.AN.A049.01","TCGA.AN.A04A.01","TCGA.AN.A04C.01","TCGA.AN.A04D.01","TCGA.AN.A0AJ.01","TCGA.AN.A0AK.01","TCGA.AN.A0AL.01","TCGA.AN.A0AM.01","TCGA.AN.A0AS.01","TCGA.AN.A0FD.01","TCGA.AN.A0FF.01","TCGA.AN.A0FJ.01","TCGA.AN.A0FK.01","TCGA.AN.A0FL.01","TCGA.AN.A0FN.01","TCGA.AN.A0FS.01","TCGA.AN.A0FT.01","TCGA.AN.A0FV.01","TCGA.AN.A0FW.01","TCGA.AN.A0FY.01","TCGA.AN.A0FZ.01","TCGA.AN.A0G0.01","TCGA.AO.A03O.01","TCGA.AO.A03R.01","TCGA.AO.A03T.01","TCGA.AO.A0J2.01","TCGA.AO.A0J3.01","TCGA.AO.A0J4.01","TCGA.AO.A0J5.01","TCGA.AO.A0J6.01","TCGA.AO.A0J7.01","TCGA.AO.A0J8.01","TCGA.AO.A0J9.01","TCGA.AQ.A04J.01","TCGA.B6.A0I2.01","TCGA.B6.A0I5.01","TCGA.B6.A0I6.01","TCGA.B6.A0I8.01","TCGA.B6.A0I9.01","TCGA.B6.A0IA.01","TCGA.B6.A0IB.01","TCGA.B6.A0IC.01","TCGA.B6.A0IE.01","TCGA.B6.A0IG.01","TCGA.B6.A0IJ.01","TCGA.B6.A0IM.01","TCGA.B6.A0IN.01","TCGA.B6.A0IO.01","TCGA.B6.A0IP.01","TCGA.B6.A0IQ.01","TCGA.BH.A0AY.01","TCGA.BH.A0BD.01","TCGA.BH.A0BV.01","TCGA.BH.A0E6.01","TCGA.BH.A0E7.01","TCGA.BH.A0EE.01","TCGA.BH.A0HO.01","TCGA.BH.A0HQ.01","TCGA.BH.A0HU.01","TCGA.BH.A0HW.01"
"TCGA.A2.A04P.01",1,0.954278736158678,0.8575204171104,0.778322625137921,0.818045205943381,0.819197528186582,0.80351601568031,0.854919611975988,0.774882882571756,0.892741815172098,0.92550917591233,0.83465377513691,0.7529505161643,0.837815737893402,0.698921804443493,0.750399819024952,0.722656256370167,0.71952570976802,0.758780173772121,0.772326943520771,0.723916769560251,0.650657776752353,0.791963931096815,0.871246076052044,0.733445500552365,0.889524248771385,0.753814723975644,0.838050177093158,0.705928153510761,0.915777219526415,0.77795482609976,0.64566761833079,0.78463473460393,0.874130630994947,0.836140790307149,0.743542945217993,0.931606645795547,0.723033327836133,0.754774644009498,0.846153946192321,0.739053314559035,0.861825176267529,0.757888614407725,0.690298888107346,0.71255950376477,0.744230216646816,0.805289784910873,0.863815268234654,0.843472319020685,0.708688718609945,0.704676369716305,0.678936951738612,0.957836915976323,0.808177944175972,0.734399552342094,0.72100673165314,0.745111304703259,0.845223010124178,0.95014039824342,0.86675170412157,0.753911281091362,0.683968273531634,0.651404322285129,0.749298903758924,0.716773430901587,0.793444957962212,0.818404601695736,0.872344917385071,0.801777255878231,0.946196972781043,0.743390265161704,0.855722868677995,0.931472885677933,0.757209800099857,0.744138841637718,0.953920130749104,0.773264323916904,0.855562971584242,0.7520829268583,0.754588571471978,0.893376361153871,0.915611829853224,0.726521273914868,0.727722758560007,0.84222187784199,0.740504946708936,0.729300172556205,0.791225216254692,0.770815711765678,0.841629704714545,0.938886184877087,0.780839477076558,0.696640987742196,0.91695260304749,0.767881888541778,0.728343726589962,0.750678829162533,0.837321628665096,0.817450815209708,0.668365628707201,0.825505726369766,0.715333887344471,0.689228841945536,0.628278375853859,0.76276584711458,0.698239027733324,0.915241217327558,0.710665939570024,0.874290923279288,0.69549806840256,0.696740390582866,0.676721703945808,0.857183878198874,0.898195409130668,0.797461450763393,0.699563106674791,0.868077074460429,0.822684501799234,0.713845111492745,0.688877956326687,0.685122565531832,0.760086178144136,0.702286513048514,0.674722558205276,0.810549911081233,0.808143354777213,0.829046029188186,0.815672933848901,0.84552151543959,0.715552812328271,0.781888137616171,0.928954248209617,0.780120120801529,0.817716347125449,0.792469101055952,0.871253950826643,0.878766564373483,0.855080506837553,0.932031580862671,0.857668748676906,0.875822261842459,0.906553230563627,0.742874684343653,0.754326892562179,0.727807013458,0.719553405060376,0.919187163609332,0.849300985949434,0.860938687503658,0.918699586889121,0.842874193631404
"TCGA.A2.A04Q.01",0.954278736158678,1,0.885579145529516,0.834108528385463,0.85066129547708,0.879577355294147,0.820723261037901,0.906848491422157,0.810348011618404,0.946888416495759,0.84026812601148,0.902515500280838,0.782956035025084,0.875387701996737,0.675931268386796,0.814639282675433,0.795460648598919,0.807836292812965,0.769867337358077,0.851121875449361,0.74545830249317,0.679268066156702,0.875583176290001,0.894179243130265,0.782366081684721,0.936713566830456,0.831618516945903,0.905433291917811,0.738449985169513,0.915742151360752,0.788788318300054,0.737626821824345,0.832110896819886,0.912841169677966,0.746952756111564,0.807290766415698,0.876553057899334,0.758188282340717,0.820791955988177,0.82177741461648,0.768054398269159,0.892698953796628,0.811561428680123,0.739434489598809,0.791734718332871,0.790875726564801,0.839529407262278,0.898587477142286,0.765222207791226,0.754345351314023,0.738386110205668,0.636864862674582,0.923698107052375,0.756858409882193,0.786811546795431,0.767294336701703,0.803572422693311,0.783155449644192,0.946600899307209,0.820292703908102,0.773474976987976,0.644647213283547,0.687350843579749,0.806945747572753,0.77461826569266,0.818862873775774,0.83725457509331,0.944520389554761,0.86149388248996,0.928107739621358,0.817239832833507,0.806533919713772,0.966614134371984,0.830581334669439,0.807529092395166,0.95249169646985,0.820688629758996,0.875769347153443,0.704601969201105,0.807925839182984,0.914853983009682,0.920379860764634,0.714228599738447,0.816320790528066,0.897237802922264,0.816082302884971,0.752903278493328,0.84471482834307,0.784060775630393,0.898650129756249,0.929638145284405,0.852891287049455,0.756629333657573,0.849121517890458,0.808308345902805,0.662078179727526,0.786673029546421,0.783272041923714,0.834304348268364,0.720944787162096,0.889557991844345,0.788713974577813,0.69773497361672,0.684357139664073,0.772229970297267,0.775982711249038,0.933391232148656,0.742788318295885,0.797316641720382,0.658137809411587,0.678068749503783,0.630741445299051,0.770727277732029,0.856406975484981,0.857120757119138,0.755181592079681,0.915273354410632,0.706219671928715,0.781668398284193,0.784649843507335,0.703813064854519,0.820659119228517,0.781247265001754,0.787165448671005,0.853981141236555,0.77762817853209,0.860141681819751,0.87211558488118,0.877026224227718,0.663196970850905,0.813026030217563,0.926709298167185,0.77820389547492,0.837810960232711,0.842777788943823,0.887752624351228,0.896469805217968,0.878723649019864,0.90146256017968,0.932858385552563,0.877564458218415,0.937243554159629,0.794975892434953,0.82666926350769,0.755500010176712,0.780530138255739,0.927189719274982,0.86970310231969,0.929611784020641,0.924210775318637,0.85265305048429
"TCGA.A2.A04T.01",0.8575204171104,0.885579145529516,1,0.87789211753935,0.877037623347764,0.894949000111877,0.935487813661531,0.892984536965707,0.812439957460658,0.885690323328307,0.821076847338317,0.913566251289764,0.961821063628616,0.913376438876672,0.825049577979645,0.885715631382899,0.848568228156493,0.857839547528299,0.908156118077016,0.882608291645317,0.859345494988738,0.824259259235914,0.888461133799311,0.804022106264095,0.824030369679576,0.955316942052239,0.797012028754653,0.94659386694061,0.829115904081698,0.911172984305284,0.821936757385826,0.718036421694782,0.777983010424753,0.932038808615197,0.751093402914272,0.887043462463307,0.836515823561172,0.804039373433521,0.862737186332384,0.900678352182065,0.916334153257908,0.883272655937547,0.881335875928585,0.851700644901397,0.82564292054576,0.872000842962675,0.936873424477383,0.94468457352191,0.81310125459103,0.842899664951634,0.880222556644242,0.745808897324766,0.919499960746096,0.850570133883289,0.869713729225385,0.859822173989003,0.862119825661613,0.861935379028379,0.894700980250313,0.829281599264497,0.905552825765354,0.829944414648203,0.798003587262752,0.881685385797083,0.914012870281045,0.913183492307399,0.886281401172146,0.862823707505873,0.876596181130658,0.888640778286656,0.852864008665039,0.758995574106129,0.881104989839891,0.864888153173209,0.870539791746516,0.821053354277995,0.892710500151648,0.902868541030189,0.825724824118621,0.909640608978155,0.947527670021861,0.773890505521958,0.84023602586229,0.919189985581322,0.924981088328113,0.860736651270546,0.865691527065921,0.861613231521979,0.858781873424655,0.834485669127077,0.851202182050815,0.867721238479087,0.789530236588573,0.89217599680402,0.912152118349032,0.778985537850278,0.933492960908913,0.8326930822854,0.903342303205396,0.829633245609615,0.897470095914462,0.862279083664701,0.88279406120166,0.6997491273313,0.933952800243909,0.844486222882105,0.823233967782263,0.900023122939728,0.74758819291951,0.796278258643099,0.808811336123857,0.774154590625083,0.745654947551746,0.885708541349827,0.921798106660641,0.847861162083566,0.876238294553691,0.620785833647345,0.913607263461697,0.821564884803271,0.891246302576057,0.883569395265393,0.837295402676647,0.84901491536429,0.913283099886727,0.86563874334612,0.911049058161099,0.944402218515027,0.898733170776342,0.800581356428874,0.873032892519115,0.78714851601225,0.879618632251105,0.907102271358868,0.881582030992022,0.936396531975348,0.921289319496166,0.851549668721413,0.854030448154441,0.909822019892913,0.969668789416061,0.838918868876865,0.888417191092958,0.845598167110144,0.9153516262116,0.826767475192649,0.894473903956335,0.869697037453279,0.884909069292355,0.891181330585587,0.899482650076837
"TCGA.A2.A04V.01",0.778322625137921,0.834108528385463,0.87789211753935,1,0.870416800869177,0.900586453553732,0.918581525875369,0.937380892228176,0.9024795434098,0.878451763114221,0.720092232733194,0.951739591821302,0.870977490897179,0.941979772875604,0.75416123216831,0.91047198276924,0.950028869303761,0.930990098991891,0.895697440058418,0.89293206052411,0.887210832512962,0.834856167964618,0.923760549161632,0.802338226210248,0.865963800187543,0.896402322664456,0.892242803808892,0.935707861337294,0.862572572902751,0.912341681704059,0.930402353828452,0.878729883181437,0.893849424940864,0.942908457777173,0.613994664469539,0.948585435378294,0.797451529617775,0.931725026765125,0.896860569990104,0.813774304488198,0.91976389537054,0.93578638737212,0.960750127742608,0.925819063534719,0.944319501620321,0.914323051835002,0.939808681502615,0.941266260388892,0.695943058441418,0.946133324065833,0.913752185307884,0.745087910715318,0.804912137431327,0.749398055639136,0.929040494197426,0.937910085098003,0.913047715054773,0.749524357004839,0.842037798037538,0.783719846220516,0.936377051073755,0.759864261079254,0.911591783160617,0.923398262271357,0.882718434861917,0.882855398808494,0.879297899210485,0.909915144288309,0.95357978049792,0.846989776330241,0.930724827206057,0.712970478605774,0.904419115899678,0.910751174656683,0.978640934631208,0.807057641091199,0.905219510030555,0.913417041156164,0.733844555199835,0.93808229484598,0.929945268856918,0.802560525137614,0.814161708444899,0.942716122601602,0.933283657190734,0.920423170489919,0.843548022500121,0.956798531482588,0.91440308905921,0.910267506800304,0.849117942785298,0.911993294168942,0.89910971622101,0.752856429190434,0.914208670747974,0.74400805330787,0.906706455432945,0.714204497237027,0.938666186571409,0.922622628932499,0.945926691562148,0.957819323688556,0.841989017829711,0.794104383025125,0.857815640885462,0.951771809254367,0.844640736567433,0.904557027805033,0.668172879230324,0.80749913979234,0.846192901844061,0.737849643495292,0.626378495094239,0.85154540134809,0.941509559849707,0.913958801505139,0.907813685856896,0.47580758795733,0.875447235791208,0.926902457324675,0.882415237354898,0.953499029865901,0.9343929138417,0.933717324165571,0.902908519898262,0.713199716979503,0.925883802339426,0.905227309251384,0.947685147368659,0.726876643016725,0.954998543613579,0.825430892400945,0.882876208787479,0.946374485140689,0.954581079377877,0.818937364682454,0.94151181751264,0.88220000839492,0.789137191772814,0.928970312969645,0.904162002606981,0.895120363957063,0.914777209230309,0.907152125738492,0.888636670300559,0.933712886481719,0.895025186533602,0.902177123511324,0.916297800168028,0.905648239352246,0.923409149342747
"TCGA.A2.A04X.01",0.818045205943381,0.85066129547708,0.877037623347764,0.870416800869177,1,0.959649715197819,0.859944503661269,0.88949340980593,0.815518122980417,0.834893805644554,0.704704712756508,0.8780755940798,0.838162740014129,0.921059456314242,0.730157761050636,0.882252919485228,0.875578955269161,0.84752810892836,0.874341253343458,0.885463913291617,0.94205400533673,0.783684769755644,0.868891389760887,0.882311939114554,0.89169243980383,0.876913985422085,0.82444199597197,0.909301777068229,0.789363486219078,0.896461219991538,0.919944815535471,0.761766741788034,0.901922191457344,0.918569470378951,0.664334470585715,0.867358267348136,0.886579877828426,0.91436850470554,0.937662529197372,0.886368456854518,0.884998351879112,0.880708685498347,0.8993676971762,0.835619162217671,0.857687382816479,0.874270612713429,0.859538245266817,0.957519719063078,0.711563409942261,0.877493638166335,0.838802790654748,0.679445834143959,0.837277436429704,0.762739988662241,0.868982632885609,0.880151451456073,0.850202699164441,0.786319445867817,0.887856117430749,0.841035796845011,0.862780159666418,0.75024527994827,0.871184620703839,0.915169495695783,0.837737884602576,0.935646467848725,0.861546172967713,0.854033563553325,0.867419047967014,0.832589163868788,0.867965333120008,0.663983149026881,0.874091182802413,0.895572105325586,0.878422497324102,0.84364189648062,0.902643732944321,0.898677595741189,0.775134294329611,0.916625919740859,0.946984624259664,0.757475884632132,0.829899055204346,0.862400329168275,0.920223176835018,0.803630097387275,0.824346023447597,0.910307222972557,0.822757012802726,0.851572309903559,0.830477773087654,0.876904162441048,0.83812547742861,0.819072327964414,0.87999905829769,0.727671846304767,0.901175340958173,0.70040379700886,0.919074423004131,0.874169664186876,0.908014280036057,0.899836768617411,0.776515106692283,0.866935772131204,0.876832306412833,0.859054134384321,0.82044369995232,0.840432993682256,0.629540192103657,0.744699111881421,0.785007494577685,0.696665095624813,0.643169245384749,0.859822117773655,0.919282677605169,0.87125280894308,0.903685105202014,0.565344260937502,0.859742189479597,0.853984634595727,0.825158440937171,0.927068737428059,0.881470110868258,0.86831934900474,0.821317167956008,0.820745352732164,0.917677171645699,0.864430997204866,0.885621484508917,0.779250609043902,0.909032670443065,0.804185248385291,0.882723320831125,0.910579249635083,0.93216044329196,0.865923747953897,0.873704370394259,0.921992505189549,0.798511055526217,0.890022419470768,0.864249367050702,0.838497840500441,0.853680539589595,0.909959197388618,0.803144678872977,0.795735253827748,0.909060862762585,0.922550061883975,0.878595690558151,0.867320489427606,0.920285192192548
"TCGA.A2.A04Y.01",0.819197528186582,0.879577355294147,0.894949000111877,0.900586453553732,0.959649715197819,1,0.894079177106895,0.93245471202484,0.824779216467123,0.896206689494317,0.686629942311358,0.897854673253688,0.866652178680255,0.955545658007969,0.726284641437809,0.931179430632148,0.91193634102052,0.903550963099743,0.865507408873292,0.941325944331025,0.93978152389058,0.794527294777468,0.922006333616339,0.900165859589046,0.919415967891328,0.922687733174814,0.887975995890198,0.94498404690012,0.80737090875371,0.897483309802897,0.913596976916559,0.801185189529668,0.917631338879108,0.938857001830374,0.619658964193295,0.894195208042377,0.846467062025814,0.929612962947442,0.948291077635185,0.866716406591336,0.89362108208411,0.898263093719595,0.932871686090132,0.857829372529829,0.885936864103119,0.906820826211718,0.894121151779867,0.960715695234662,0.690154315747887,0.911949433741043,0.855831577918236,0.660080826143907,0.835458290086328,0.743586319682883,0.929880705820324,0.912755629207437,0.893097197487542,0.747865707009511,0.870979713678295,0.83008479906537,0.87946063286265,0.70255912868384,0.882771337651279,0.955180796389922,0.885190499298065,0.929705449541042,0.907607410923687,0.909698666004122,0.9316844780359,0.839837125727672,0.921031963394275,0.669275573944689,0.911664409137819,0.932222591933619,0.893988079297999,0.852845638395479,0.946182013888109,0.889153489077294,0.749886096996657,0.93591006216105,0.964331788857816,0.787390145598471,0.812180296040334,0.906741578582567,0.957728811084611,0.851649635339589,0.811073670971091,0.92137832398487,0.851122163043584,0.903181514421321,0.828460294228639,0.932760250074018,0.886881620871143,0.782372843869452,0.883591116216317,0.682364200211734,0.920126787038812,0.690333504113621,0.910831997862985,0.915125494121572,0.941714204224082,0.925391222921185,0.794833053464566,0.900693166848526,0.86603361559149,0.873897085264342,0.852617846541581,0.882127899851396,0.616970939076733,0.716763961617928,0.785855401161133,0.660314573526493,0.607412662546249,0.82233840684926,0.933517021641758,0.896977259751494,0.939266706861244,0.542961404129688,0.900702953452364,0.912904208771587,0.848755242099532,0.955988665892915,0.929048737190398,0.921431050484773,0.859345122665735,0.80618413631138,0.963633365534038,0.917582731763699,0.920944387825927,0.739703122475289,0.948019651887271,0.824586216250137,0.863479872998741,0.93628913669715,0.963659942478456,0.877618811222207,0.897461705054194,0.950917267461614,0.796442733838479,0.942437324387742,0.876254897000645,0.867783118258338,0.899223173004734,0.969363866982203,0.816114236199874,0.829259908357823,0.902021073144728,0.927199841530023,0.926695080715927,0.873902838610916,0.946757535715417
"TCGA.A2.A0CM.01",0.80351601568031,0.820723261037901,0.935487813661531,0.918581525875369,0.859944503661269,0.894079177106895,1,0.924880002757538,0.825607918513493,0.848486961662396,0.770917021890312,0.918367608171682,0.970612074627392,0.930552450216882,0.864234291670009,0.925485993705693,0.884855862278176,0.911396396111391,0.922659021358589,0.936141474643055,0.884770538313118,0.872576160213992,0.894789533759196,0.830192065922094,0.860457040816112,0.944378732926556,0.885338182216644,0.931724937460095,0.84087186833234,0.871092131470059,0.880334857928222,0.778309286077898,0.782224475349348,0.920348369947582,0.688996663549883,0.889540079501393,0.79949217408951,0.892782875563365,0.892778250374143,0.886701803417778,0.950878087489622,0.904320927596078,0.937670740677408,0.897501354313096,0.870689342496704,0.935949632987623,0.957598015567501,0.927525123192372,0.800137891071789,0.906525231645114,0.957276230204068,0.762745455266111,0.868388339181292,0.881633834246714,0.940732271819995,0.892969832763445,0.915410947276032,0.844719939968017,0.851011154276299,0.8224951845475,0.962854376114962,0.866853669202787,0.834043868281009,0.922700131203254,0.958365036777403,0.912875121533347,0.920585709628433,0.8891023032801,0.907011359277817,0.858558513473889,0.91571411599129,0.728546799537844,0.8871660116608,0.923531054815793,0.903216264562378,0.768440555446687,0.898619902073042,0.913033369025635,0.86587943360722,0.938581986156203,0.936700366386601,0.736502886801592,0.894594836346589,0.93538307388427,0.944563483788861,0.885697277510481,0.90274166274598,0.908087153412654,0.925778772225518,0.849817199819595,0.770960516314286,0.925287680362463,0.883144778968439,0.856581149193946,0.906449778564898,0.77900892372378,0.934424675555252,0.808050492316076,0.953162729740206,0.915034735879784,0.905985214546016,0.913286008989536,0.900045821655014,0.788627998200559,0.933970535370981,0.896195732286832,0.830782754977859,0.96712547733832,0.674871176626513,0.814098043884149,0.865290848521658,0.800819163128442,0.682549483592596,0.863270387214823,0.917513046605382,0.916102285188427,0.891281402282781,0.568889782031228,0.960075080209574,0.899150795466116,0.946938016633819,0.937341089823796,0.918895602271645,0.88955344041116,0.930062062365344,0.884640578802281,0.925269296567604,0.96399748021881,0.940339026335543,0.8449713937284,0.919591307418597,0.757092717867869,0.863586264862744,0.933134409125969,0.936625722268242,0.927737312914649,0.909332413346039,0.86847052960105,0.823653505810097,0.917076406542631,0.936900014543149,0.822507121755791,0.942847195846077,0.907491633326505,0.953953762869171,0.849064360653888,0.839863651251269,0.862972663703631,0.910788994827127,0.859005440491907,0.914440128430446
"TCGA.A2.A0CP.01",0.854919611975988,0.906848491422157,0.892984536965707,0.937380892228176,0.88949340980593,0.93245471202484,0.924880002757538,1,0.837144239747027,0.905667947825536,0.731820841003273,0.96559581133258,0.877831726336989,0.944981690764612,0.757485173038436,0.939369263932616,0.934573188105943,0.948130443672619,0.848765438997853,0.95145891969658,0.860965545806097,0.816049195422419,0.929386673618908,0.897700619415002,0.880857420180112,0.959761415545613,0.944155160510127,0.956496561230635,0.7628754373262,0.942263746603849,0.895976715980042,0.827682362120744,0.87738324525006,0.924969120937065,0.641019483428,0.894036560148423,0.812511262978154,0.891398696678214,0.911159560562241,0.837333034011677,0.895874316477952,0.972211642866761,0.93411038361786,0.873795717320463,0.927766596278121,0.946004269516053,0.939968300976061,0.938226010327337,0.71503219304902,0.896373109645013,0.877878210812026,0.688369017904828,0.849048577695272,0.789762259160262,0.922920925068034,0.894446135892784,0.888780920349161,0.790272857566384,0.885541785790947,0.809607737413336,0.894317437260508,0.735623387347976,0.841921809226124,0.931556136971513,0.898413599843081,0.887147869066863,0.905426979511094,0.938755887934826,0.955628074503983,0.872328097701687,0.954430477880485,0.750146900835741,0.957945527182579,0.940566338758308,0.917153696315171,0.851353215179823,0.917317584304604,0.939477504201666,0.76281406375791,0.928144705263949,0.927255727039858,0.829771355616172,0.857130290335049,0.927014637697488,0.96536846595426,0.897675253799032,0.856274243042979,0.953428562664057,0.919470554933962,0.909622327070369,0.864498370698168,0.912225108879284,0.889028626646464,0.797233097638608,0.858297661067807,0.68201456557817,0.890127091550961,0.723875984038405,0.932811743225739,0.899578612177119,0.96333323461653,0.924376485823976,0.805961605967766,0.822433125822654,0.853505203227742,0.917608757937934,0.914631723670182,0.900214460489385,0.701000170473752,0.751057893856514,0.819461897037938,0.701728489141865,0.658167879287495,0.814181562897049,0.909179213660123,0.881871472367448,0.959297807371756,0.547194818058374,0.899489097004878,0.928725833016301,0.832234504693472,0.930688751587072,0.916761958851078,0.909345138800838,0.915516667568669,0.819897500285162,0.938857300430438,0.943283327054142,0.935500984732981,0.733042355897555,0.916942468152858,0.846913868314318,0.815744779239674,0.943537071119615,0.94399126322452,0.882932727059032,0.917889051416076,0.901649922954047,0.836404067759465,0.968100265769067,0.89584027929217,0.92924259485713,0.938252756726942,0.927839478338577,0.86700941806498,0.848028099493401,0.885021751109957,0.87492509268735,0.97946119284933,0.902435532980568,0.901111794699486
"TCGA.A2.A0CQ.01",0.774882882571756,0.810348011618404,0.812439957460658,0.9024795434098,0.815518122980417,0.824779216467123,0.825607918513493,0.837144239747027,1,0.889186723871624,0.709732374118258,0.872374968220973,0.792172154714654,0.902014520585872,0.660222482510903,0.85615695603345,0.888648088552489,0.867130314191424,0.800622798810066,0.838537174169125,0.834331387907819,0.718369898058136,0.906470380470943,0.792025769765007,0.832065212848848,0.837193176954695,0.807201655051005,0.863165936668937,0.923321297789829,0.874975670389265,0.839662198660329,0.897984923580088,0.880535522996533,0.900916258665232,0.561609371893195,0.920356868756382,0.838660284043814,0.83632220410351,0.860011044615992,0.734997584124546,0.855070577387455,0.828910007919573,0.869729772258086,0.80918610378233,0.892969373974612,0.797527027689206,0.829780299486968,0.860510407518746,0.666530622319924,0.856275125925722,0.823544557011849,0.714066236040587,0.777847381745046,0.668956543408707,0.849312617733645,0.840650516181318,0.93524422659671,0.65759705755734,0.806585087706962,0.767630160052677,0.851415216289095,0.645204837277982,0.819266840612259,0.843199139415999,0.766508601452836,0.860736755495578,0.847132800004443,0.873382668477249,0.896733127749013,0.764829558642788,0.864111783776949,0.681743318435074,0.863385822027497,0.84501185935527,0.90884194653369,0.796292382241622,0.847017061900426,0.809834608109479,0.715951062535629,0.850131435710631,0.865801383635046,0.781774625442435,0.734226003968012,0.851764789184034,0.865171728204901,0.857371837872875,0.737190451576583,0.839945968564553,0.861351891994532,0.915340162501917,0.828763685632641,0.911505320516106,0.845292496763346,0.718956854634483,0.940947483529948,0.637070762734242,0.822929364243836,0.688455875075535,0.863575781874352,0.778693814367197,0.855498893053875,0.844939104874394,0.75936399244327,0.722914570054255,0.810234224153561,0.826407794495582,0.811154640907914,0.803798895463278,0.61746123019772,0.710876088214324,0.752592386628659,0.699442373133262,0.556020588666004,0.799183260314495,0.906243939504469,0.833149721409137,0.799888409853566,0.56080314920524,0.769528847539333,0.809249937570865,0.757350576566723,0.878159341694829,0.860601656980107,0.852166970321753,0.867753692429879,0.655329272209193,0.86345897441345,0.800147499396045,0.846291699253037,0.670559958013341,0.893394141194317,0.754859222339441,0.927419494199129,0.854945932854657,0.863772044232272,0.805249407312082,0.840600683015518,0.833063822396454,0.725774493011369,0.858052286002531,0.846462240123515,0.825400606522342,0.809551809255034,0.849631392158826,0.806077193081062,0.974158232686788,0.838454406546274,0.937290016249013,0.84876910752293,0.847618483897208,0.855305698685945
